set,file,label,path
train,istockphoto-1528534238-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_rotated_180_flipped_horizontal.jpg
train,istockphoto-1151145485-612x612_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1151145485-612x612_resized_rotated_90_flipped_vertical.jpg
train,image_655_resized_resized.jpg,combination,new_dataset_raw\Combination\image_655_resized_resized.jpg
train,image_492.jpg,normal,new_dataset_raw\Normal\image_492.jpg
train,image_605 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_605 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,image_249.jpg,normal,new_dataset_raw\Normal\image_249.jpg
train,images (5)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (5)_resized_flipped_horizontal.jpg
train,c124_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\c124_resized_rotated_90.jpg
train,istockphoto-1446819788-612x612_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1446819788-612x612_resized_flipped_horizontal.jpg
train,oily(59)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(59)_resized_rotated_90_flipped_horizontal.jpg
train,images (7)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (7)_resized_rotated_90_flipped_horizontal.jpg
train,image_431 - Copy_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_431 - Copy_resized_rotated_90_flipped_vertical.jpg
train,images (14)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (14)_resized_rotated_90_flipped_vertical.jpg
train,istockphoto-817319014-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-817319014-612x612_resized_flipped_vertical.jpg
train,images (11)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (11)_resized_rotated_180.jpg
train,image_309.jpg,normal,new_dataset_raw\Normal\image_309.jpg
train,image_57.jpg,normal,new_dataset_raw\Normal\image_57.jpg
train,images (2)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\images (2)_resized_rotated_180_flipped_horizontal.jpg
train,image_433.jpg,normal,new_dataset_raw\Normal\image_433.jpg
train,image_460.jpg,normal,new_dataset_raw\Normal\image_460.jpg
train,image_380.jpg,normal,new_dataset_raw\Normal\image_380.jpg
train,image_629_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_629_resized_resized.jpg
train,images (15)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (15)_resized_rotated_180_flipped_vertical.jpg
train,image_605 - Copy_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_605 - Copy_resized_rotated_90.jpg
train,image_609_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_609_resized_rotated_180_flipped_horizontal.jpg
train,image_398 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_398 - Copy_resized_rotated_90_flipped_vertical.jpg
train,istockphoto-846675168-612x612_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\istockphoto-846675168-612x612_resized_rotated_90.jpg
train,c124_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c124_resized_flipped_vertical.jpg
train,images (37)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (37)_resized_resized.jpg
train,c86_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c86_resized_rotated_180_flipped_horizontal.jpg
train,image_59.jpg,normal,new_dataset_raw\Normal\image_59.jpg
train,image_377.jpg,normal,new_dataset_raw\Normal\image_377.jpg
train,Prendre soin d’une peau sèche_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche_resized_flipped_vertical.jpg
train,image_726_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_726_resized_rotated_90.jpg
train,image_671_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_671_resized_rotated_180.jpg
train,images (1)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (1)_resized_flipped_vertical.jpg
train,image_736_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_736_resized_rotated_180.jpg
train,image_443.jpg,normal,new_dataset_raw\Normal\image_443.jpg
train,image_423.jpg,normal,new_dataset_raw\Normal\image_423.jpg
train,image_310 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_310 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,image_678_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_678_resized_rotated_90_flipped_horizontal.jpg
train,image_756_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_756_resized_resized.jpg
train,image_385 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_385 - Copy_resized_rotated_180_flipped_vertical.jpg
train,c34_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c34_resized_rotated_180_flipped_vertical.jpg
train,image_376.jpg,normal,new_dataset_raw\Normal\image_376.jpg
train,images (5)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (5)_resized_rotated_180_flipped_horizontal.jpg
train,images (15)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (15)_resized_rotated_180_flipped_horizontal.jpg
train,image_725_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_725_resized_rotated_180.jpg
train,image_784_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_784_resized_rotated_90_flipped_horizontal.jpg
train,images (9)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (9)_resized_rotated_90_flipped_horizontal.jpg
train,dry(32)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\dry(32)_resized_rotated_180.jpg
train,image_621_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_621_resized_rotated_90_flipped_horizontal.jpg
train,image_281_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_281_resized_rotated_180.jpg
train,image_736_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_736_resized_flipped_horizontal.jpg
train,image_281_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_281_resized_flipped_horizontal.jpg
train,image_182.jpg,normal,new_dataset_raw\Normal\image_182.jpg
train,images (21)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (21)_resized_rotated_180_flipped_vertical.jpg
train,images (15)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (15)_resized_rotated_90_flipped_vertical.jpg
train,image_784_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_784_resized_flipped_vertical.jpg
train,image_461.jpg,normal,new_dataset_raw\Normal\image_461.jpg
train,image_149_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_149_resized_rotated_90.jpg
train,image_314 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_314 - Copy_resized_flipped_vertical.jpg
train,image_441 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_441 - Copy_resized_rotated_180_flipped_vertical.jpg
train,images (38)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (38)_resized_flipped_vertical.jpg
train,image_690_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_690_resized_rotated_180_flipped_horizontal.jpg
train,image_348 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_348 - Copy_resized_resized.jpg
train,image_380 - Copy_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_380 - Copy_resized_rotated_90_flipped_vertical.jpg
train,image_425 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_425 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,istockphoto-828754502-612x612_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\istockphoto-828754502-612x612_resized_rotated_90.jpg
train,images (11)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (11)_resized_flipped_horizontal.jpg
train,image_235_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_235_resized_rotated_90_flipped_horizontal.jpg
train,image_29.jpg,normal,new_dataset_raw\Normal\image_29.jpg
train,istockphoto-1297524986-612x612_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1297524986-612x612_resized_rotated_90_flipped_horizontal.jpg
train,image_521 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_521 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_521 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_521 - Copy_resized_rotated_180.jpg
train,image_35.jpg,normal,new_dataset_raw\Normal\image_35.jpg
train,image_238_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_238_resized_rotated_180_flipped_vertical.jpg
train,images (11)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (11)_resized_flipped_vertical.jpg
train,image_434 - Copy_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_434 - Copy_resized_flipped_horizontal.jpg
train,image_143.jpg,normal,new_dataset_raw\Normal\image_143.jpg
train,image_613_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_613_resized_rotated_90_flipped_horizontal.jpg
train,image_783_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_783_resized_rotated_180.jpg
train,istockphoto-817319014-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-817319014-612x612_resized_rotated_180_flipped_horizontal.jpg
train,image_142.jpg,normal,new_dataset_raw\Normal\image_142.jpg
train,images (23)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (23)_resized_rotated_180_flipped_vertical.jpg
train,image_384.jpg,normal,new_dataset_raw\Normal\image_384.jpg
train,c47_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c47_resized_rotated_90_flipped_horizontal.jpg
train,acne-pustular-20_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\acne-pustular-20_resized_rotated_90_flipped_horizontal.jpg
train,image_425 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_425 - Copy_resized_rotated_180_flipped_vertical.jpg
train,oily(84)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(84)_resized_rotated_90.jpg
train,image_49.jpg,normal,new_dataset_raw\Normal\image_49.jpg
train,images (23)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (23)_resized_flipped_vertical.jpg
train,image_208.jpg,normal,new_dataset_raw\Normal\image_208.jpg
train,image_398 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_398 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,images (30)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (30)_resized_flipped_vertical.jpg
train,oily(78)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(78)_resized_flipped_vertical.jpg
train,images (29)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (29)_resized_rotated_180.jpg
train,images (33)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (33)_resized_rotated_180.jpg
train,images (25)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (25)_resized_rotated_180_flipped_vertical.jpg
train,image_295_resized_resized.jpg,combination,new_dataset_raw\Combination\image_295_resized_resized.jpg
train,image_751_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_751_resized_flipped_horizontal.jpg
train,oily(89)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(89)_resized_resized.jpg
train,image_608 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_608 - Copy_resized_rotated_180_flipped_vertical.jpg
train,oily(59)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(59)_resized_resized.jpg
train,image_284_resized_resized.jpg,combination,new_dataset_raw\Combination\image_284_resized_resized.jpg
train,image_716_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_716_resized_rotated_180_flipped_horizontal.jpg
train,image_678_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_678_resized_rotated_90_flipped_vertical.jpg
train,images (29)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (29)_resized_rotated_90.jpg
train,image_763_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_763_resized_flipped_horizontal.jpg
train,images (15)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (15)_resized_rotated_180.jpg
train,dry(40)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\dry(40)_resized_rotated_90_flipped_vertical.jpg
train,image_354.jpg,normal,new_dataset_raw\Normal\image_354.jpg
train,c2_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c2_resized_rotated_90_flipped_horizontal.jpg
train,istockphoto-1401300991-612x612_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\istockphoto-1401300991-612x612_resized_rotated_90.jpg
train,images (36)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (36)_resized_rotated_90_flipped_horizontal.jpg
train,images_resized_resized.jpg,dry,new_dataset_raw\Dry\images_resized_resized.jpg
train,image_281_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_281_resized_flipped_vertical.jpg
train,images (5)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (5)_resized_rotated_90.jpg
train,image_54.jpg,normal,new_dataset_raw\Normal\image_54.jpg
train,download_resized_resized.jpg,oily,new_dataset_raw\Oily\download_resized_resized.jpg
train,images (18)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (18)_resized_rotated_180.jpg
train,image_259.jpg,normal,new_dataset_raw\Normal\image_259.jpg
train,image_380 - Copy_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_380 - Copy_resized_rotated_180_flipped_vertical.jpg
train,oily(80)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(80)_resized_flipped_horizontal.jpg
train,c47_resized_resized.jpg,oily,new_dataset_raw\Oily\c47_resized_resized.jpg
train,c15_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c15_resized_rotated_90_flipped_vertical.jpg
train,image_432 - Copy_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_432 - Copy_resized_flipped_horizontal.jpg
train,image_210.jpg,normal,new_dataset_raw\Normal\image_210.jpg
train,image_198.jpg,normal,new_dataset_raw\Normal\image_198.jpg
train,image_397 - Copy_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_397 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_756_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_756_resized_flipped_vertical.jpg
train,images (36)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (36)_resized_rotated_90.jpg
train,images (1)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\images (1)_resized_flipped_vertical.jpg
train,images (36)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (36)_resized_resized.jpg
train,image_410.jpg,normal,new_dataset_raw\Normal\image_410.jpg
train,c2_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\c2_resized_rotated_90.jpg
train,image_440 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_440 - Copy_resized_rotated_180.jpg
train,images (20)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (20)_resized_flipped_vertical.jpg
train,image_25.jpg,normal,new_dataset_raw\Normal\image_25.jpg
train,c16_resized_resized.jpg,oily,new_dataset_raw\Oily\c16_resized_resized.jpg
train,image_315 - Copy_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_315 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,istockphoto-1528534238-612x612_resized_resized.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_resized.jpg
train,image_311.jpg,normal,new_dataset_raw\Normal\image_311.jpg
train,image_89.jpg,normal,new_dataset_raw\Normal\image_89.jpg
train,image_233.jpg,normal,new_dataset_raw\Normal\image_233.jpg
train,oily(56)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(56)_resized_rotated_90.jpg
train,images (6)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (6)_resized_rotated_180_flipped_horizontal.jpg
train,image_238_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_238_resized_flipped_vertical.jpg
train,c17_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c17_resized_rotated_180_flipped_vertical.jpg
train,image_285_resized_resized.jpg,combination,new_dataset_raw\Combination\image_285_resized_resized.jpg
train,c7_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c7_resized_rotated_90_flipped_vertical.jpg
train,istockphoto-1497112165-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1497112165-612x612_resized_rotated_180_flipped_vertical.jpg
train,images (3)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (3)_resized_rotated_180_flipped_vertical.jpg
train,image_235_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_235_resized_rotated_180_flipped_horizontal.jpg
train,image_686_resized_resized.jpg,combination,new_dataset_raw\Combination\image_686_resized_resized.jpg
train,images (20)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (20)_resized_rotated_90.jpg
train,image_397 - Copy_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_397 - Copy_resized_flipped_horizontal.jpg
